year,"last_name, first_name",name_abbrev,player_id,pitch_hand,pitch_comp,pitch_a,pitch_name_a,pitch_b,pitch_name_b,n_pitches,n_pitch_a,pitch_a_active_spin_formatted,pitch_a_hawkeye_measured_clock,pitch_a_hawkeye_measured_clock_label,pitch_a_movement_inferred_clock,pitch_a_movement_inferred_clock_label,pitch_a_diff_measured_inferred_minutes,n_pitch_b,pitch_b_active_spin_formatted,pitch_b_hawkeye_measured_clock,pitch_b_hawkeye_measured_clock_label,pitch_b_movement_inferred_clock,pitch_b_movement_inferred_clock_label,pitch_b_diff_measured_inferred_minutes,gap_diff_measured_inferred_minutes,diff_clock_label,diff_measured_hours,diff_inferred_hours
2024,"Ross, Joe",,605452,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,320,109,86,1.0,1:00,12.75,12:45,15,211,79,1.0,1:00,2.0,2:00,-60,-75, 0H 00M,0.0,-1.25
2024,"Winn, Cole",,668390,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,100,85,94,1.0,1:00,12.75,12:45,15,15,92,1.0,1:00,1.75,1:45,-45,-60, 0H 00M,0.0,-1.0
2024,"Rea, Colin",,607067,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,366,139,81,1.0,1:00,1.0,1:00,0,227,79,1.0,1:00,2.0,2:00,-60,-60, 0H 00M,0.0,-1.0
2024,"Adon, Joan",,672851,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,44,30,90,1.0,1:00,1.25,1:15,-15,14,87,1.0,1:00,1.75,1:45,-45,-30, 0H 00M,0.0,-0.5
2024,"Lugo, Seth",,607625,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,424,221,84,1.0,1:00,12.75,12:45,15,203,80,1.0,1:00,2.0,2:00,-60,-75, 0H 00M,0.0,-1.25
2024,"Faedo, Alex",,656412,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,148,128,90,1.25,1:15,1.0,1:00,15,20,87,1.0,1:00,2.0,2:00,-60,-75,+0H 15M,0.25,-1.0
2024,"Ruiz, José",,614179,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,56,31,94,1.0,1:00,12.75,12:45,15,25,94,1.0,1:00,1.75,1:45,-45,-60, 0H 00M,0.0,-1.0
2024,"Lynn, Lance",,458681,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,468,304,74,1.0,1:00,12.75,12:45,15,164,69,1.0,1:00,2.0,2:00,-60,-75, 0H 00M,0.0,-1.25
2024,"Avila, Nick",,687014,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,90,63,86,1.0,1:00,12.5,12:30,30,27,86,1.0,1:00,1.75,1:45,-45,-75, 0H 00M,0.0,-1.25
2024,"Gallen, Zac",,668678,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,411,401,84,12.75,12:45,12.5,12:30,15,10,90,1.0,1:00,1.0,1:00,0,-15,-0H 15M,-0.25,-0.5
2024,"Manoah, Alek",,666201,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,154,75,83,1.0,1:00,12.75,12:45,15,79,81,1.0,1:00,1.75,1:45,-45,-60, 0H 00M,0.0,-1.0
2024,"Poteet, Cody",,547001,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,43,14,77,1.0,1:00,12.75,12:45,15,29,71,1.0,1:00,2.25,2:15,-75,-90, 0H 00M,0.0,-1.5
2024,"Selby, Colin",,681882,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,32,22,94,12.75,12:45,12.75,12:45,0,10,91,1.0,1:00,1.75,1:45,-45,-45,-0H 15M,-0.25,-1.0
2024,"Kremer, Dean",,665152,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,386,283,97,1.0,1:00,12.75,12:45,15,103,90,1.0,1:00,2.0,2:00,-60,-75, 0H 00M,0.0,-1.25
2024,"Jax, Griffin",,643377,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,110,74,83,1.0,1:00,12.75,12:45,15,36,81,1.0,1:00,2.0,2:00,-60,-75, 0H 00M,0.0,-1.25
2024,"Junk, Janson",,676083,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,64,50,90,12.5,12:30,12.5,12:30,0,14,91,1.0,1:00,1.75,1:45,-45,-45,-0H 30M,-0.5,-1.25
2024,"Jackson, Jay",,543351,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,112,98,95,1.25,1:15,1.25,1:15,0,14,85,1.0,1:00,2.0,2:00,-60,-60,+0H 15M,0.25,-0.75
2024,"Gibson, Kyle",,502043,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,344,113,85,1.0,1:00,12.5,12:30,30,231,83,1.0,1:00,2.25,2:15,-75,-105, 0H 00M,0.0,-1.75
2024,"Nelson, Nick",,656793,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,29,11,92,1.0,1:00,12.75,12:45,15,18,85,1.0,1:00,2.0,2:00,-60,-75, 0H 00M,0.0,-1.25
2024,"Civale, Aaron",,650644,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,289,117,88,12.75,12:45,12.5,12:30,15,172,87,1.0,1:00,1.5,1:30,-30,-45,-0H 15M,-0.25,-1.0
2024,"Miller, Bobby",,676272,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,114,99,98,1.0,1:00,12.75,12:45,15,15,98,1.0,1:00,1.5,1:30,-30,-45, 0H 00M,0.0,-0.75
2024,"Wilson, Bryse",,669060,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,277,94,88,1.0,1:00,12.5,12:30,30,183,85,1.0,1:00,2.0,2:00,-60,-90, 0H 00M,0.0,-1.5
2024,"Assad, Javier",,665871,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,417,182,91,1.0,1:00,12.75,12:45,15,235,90,1.0,1:00,2.0,2:00,-60,-75, 0H 00M,0.0,-1.25
2024,"Payamps, Joel",,606303,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,132,74,81,1.0,1:00,1.0,1:00,0,58,79,1.0,1:00,2.0,2:00,-60,-60, 0H 00M,0.0,-1.0
2024,"Buttó, José",,676130,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,363,215,82,1.0,1:00,12.75,12:45,15,148,86,1.0,1:00,2.0,2:00,-60,-75, 0H 00M,0.0,-1.25
2024,"García, Luis",,472610,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,186,33,80,1.0,1:00,12.75,12:45,15,153,88,1.0,1:00,1.75,1:45,-45,-60, 0H 00M,0.0,-1.0
2024,"López, Pablo",,641154,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,424,359,78,1.0,1:00,12.75,12:45,15,65,80,1.0,1:00,2.0,2:00,-60,-75, 0H 00M,0.0,-1.25
2024,"Feltner, Ryan",,663372,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,366,285,80,1.0,1:00,12.75,12:45,15,81,76,1.0,1:00,2.0,2:00,-60,-75, 0H 00M,0.0,-1.25
2024,"Littell, Zack",,641793,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,319,182,96,1.0,1:00,12.75,12:45,15,137,94,1.0,1:00,1.75,1:45,-45,-60, 0H 00M,0.0,-1.0
2024,"Silseth, Chase",,681217,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,85,70,78,1.0,1:00,1.0,1:00,0,15,77,1.0,1:00,2.25,2:15,-75,-75, 0H 00M,0.0,-1.25
2024,"Leone, Dominic",,608678,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,84,70,86,1.0,1:00,12.75,12:45,15,14,85,1.0,1:00,2.0,2:00,-60,-75, 0H 00M,0.0,-1.25
2024,"Neris, Héctor",,593576,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,180,139,89,1.25,1:15,1.0,1:00,15,41,90,1.0,1:00,1.75,1:45,-45,-60,+0H 15M,0.25,-0.75
2024,"Varland, Louie",,686973,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,144,132,92,1.0,1:00,1.0,1:00,0,12,90,1.0,1:00,1.75,1:45,-45,-45, 0H 00M,0.0,-0.75
2024,"Severino, Luis",,622663,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,484,349,91,1.0,1:00,12.75,12:45,15,135,91,1.0,1:00,1.75,1:45,-45,-60, 0H 00M,0.0,-1.0
2024,"Wacha, Michael",,608379,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,360,224,99,12.75,12:45,12.75,12:45,0,136,98,1.0,1:00,1.5,1:30,-30,-30,-0H 15M,-0.25,-0.75
2024,"Mikolas, Miles",,571945,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,398,201,87,1.0,1:00,12.75,12:45,15,197,84,1.0,1:00,1.75,1:45,-45,-60, 0H 00M,0.0,-1.0
2024,"Anderson, Nick",,623433,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,136,49,92,12.75,12:45,12.5,12:30,15,87,93,1.0,1:00,1.25,1:15,-15,-30,-0H 15M,-0.25,-0.75
2024,"Lambert, Peter",,663567,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,177,156,98,1.0,1:00,12.75,12:45,15,21,91,1.0,1:00,1.75,1:45,-45,-60, 0H 00M,0.0,-1.0
2024,"Suarez, Robert",,663158,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,224,200,96,1.0,1:00,12.75,12:45,15,24,96,1.0,1:00,1.5,1:30,-30,-45, 0H 00M,0.0,-0.75
2024,"McGough, Scott",,543518,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,142,126,97,1.0,1:00,12.75,12:45,15,16,98,1.0,1:00,1.5,1:30,-30,-45, 0H 00M,0.0,-0.75
2024,"Alzolay, Adbert",,640470,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,143,67,95,1.25,1:15,1.0,1:00,15,76,94,1.0,1:00,1.75,1:45,-45,-60,+0H 15M,0.25,-0.75
2024,"Bazardo, Eduard",,660825,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,50,29,86,1.0,1:00,12.5,12:30,30,21,85,1.0,1:00,2.0,2:00,-60,-90, 0H 00M,0.0,-1.5
2024,"Montas, Frankie",,593423,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,322,220,82,1.0,1:00,12.75,12:45,15,102,78,1.0,1:00,2.25,2:15,-75,-90, 0H 00M,0.0,-1.5
2024,"Hendricks, Kyle",,543294,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,264,82,89,1.25,1:15,1.0,1:00,15,182,83,1.0,1:00,2.25,2:15,-75,-90,+0H 15M,0.25,-1.25
2024,"Vásquez, Randy",,681190,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,204,147,90,1.25,1:15,1.0,1:00,15,57,89,1.0,1:00,1.75,1:45,-45,-60,+0H 15M,0.25,-0.75
2024,"Stripling, Ross",,548389,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,401,257,89,12.75,12:45,12.5,12:30,15,144,85,1.0,1:00,1.75,1:45,-45,-60,-0H 15M,-0.25,-1.25
2024,"Buehler, Walker",,621111,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,103,74,91,12.75,12:45,12.5,12:30,15,29,88,1.0,1:00,1.75,1:45,-45,-60,-0H 15M,-0.25,-1.25
2024,"Wesneski, Hayden",,669713,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,197,141,81,12.75,12:45,12.75,12:45,0,56,83,1.0,1:00,2.0,2:00,-60,-60,-0H 15M,-0.25,-1.25
2024,"Stratton, Hunter",,676702,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,131,115,78,12.75,12:45,12.25,12:15,30,16,85,1.0,1:00,1.0,1:00,0,-30,-0H 15M,-0.25,-0.75
2024,"Bowlan, Jonathan",,680742,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,43,30,96,1.0,1:00,12.75,12:45,15,13,93,1.0,1:00,1.5,1:30,-30,-45, 0H 00M,0.0,-0.75
2024,"Rodríguez, Manuel",,655889,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,85,35,82,12.75,12:45,12.5,12:30,15,50,87,1.0,1:00,2.0,2:00,-60,-75,-0H 15M,-0.25,-1.5
2024,"Rodríguez, Yariel",,684320,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,147,121,69,12.75,12:45,12.25,12:15,30,26,76,1.0,1:00,2.0,2:00,-60,-90,-0H 15M,-0.25,-1.75
2024,"Yamamoto, Yoshinobu",,808967,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,332,306,93,1.25,1:15,1.0,1:00,15,26,90,1.0,1:00,1.75,1:45,-45,-60,+0H 15M,0.25,-0.75
2024,"Domínguez, Seranthony",,622554,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,212,147,77,1.0,1:00,12.75,12:45,15,65,78,1.0,1:00,2.0,2:00,-60,-75, 0H 00M,0.0,-1.25
2024,"Lange, Alex",,656638,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,118,46,89,1.25,1:15,1.25,1:15,0,72,86,1.25,1:15,2.0,2:00,-45,-45, 0H 00M,0.0,-0.75
2024,"Lively, Ben",,594902,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,349,168,96,1.0,1:00,1.0,1:00,0,181,94,1.25,1:15,1.75,1:45,-30,-30,-0H 15M,-0.25,-0.75
2024,"Irvin, Jake",,663623,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,431,290,87,1.25,1:15,1.25,1:15,0,141,83,1.25,1:15,2.25,2:15,-60,-60, 0H 00M,0.0,-1.0
2024,"Sauer, Matt",,669422,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,177,148,94,1.0,1:00,12.75,12:45,15,29,96,1.25,1:15,1.75,1:45,-30,-45,-0H 15M,-0.25,-1.0
2024,"Darvish, Yu",,506433,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,237,149,90,1.0,1:00,1.0,1:00,0,88,89,1.25,1:15,2.0,2:00,-45,-45,-0H 15M,-0.25,-1.0
2024,"Stone, Gavin",,694813,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,320,159,95,1.25,1:15,1.0,1:00,15,161,97,1.25,1:15,1.75,1:45,-30,-45, 0H 00M,0.0,-0.75
2024,"Gray, Josiah",,680686,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,56,39,99,1.25,1:15,1.25,1:15,0,17,98,1.25,1:15,2.0,2:00,-45,-45, 0H 00M,0.0,-0.75
2024,"Winn, Keaton",,676775,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,298,165,92,1.5,1:30,1.25,1:15,15,133,83,1.25,1:15,2.25,2:15,-60,-75,+0H 15M,0.25,-1.0
2024,"Maeda, Kenta",,628317,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,153,137,85,1.25,1:15,1.0,1:00,15,16,80,1.25,1:15,2.0,2:00,-45,-60, 0H 00M,0.0,-1.0
2024,"Parsons, Wes",,641149,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,78,55,86,1.25,1:15,1.0,1:00,15,23,86,1.25,1:15,2.0,2:00,-45,-60, 0H 00M,0.0,-1.0
2024,"Singer, Brady",,663903,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,494,112,82,1.0,1:00,1.0,1:00,0,382,82,1.25,1:15,2.0,2:00,-45,-45,-0H 15M,-0.25,-1.0
2024,"Miller, Bryce",,682243,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,518,357,88,1.0,1:00,12.75,12:45,15,161,86,1.25,1:15,2.0,2:00,-45,-60,-0H 15M,-0.25,-1.25
2024,"Martin, Chris",,455119,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,107,82,96,1.25,1:15,1.25,1:15,0,25,87,1.25,1:15,2.0,2:00,-45,-45, 0H 00M,0.0,-0.75
2024,"Dunning, Dane",,641540,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,227,12,80,1.0,1:00,1.0,1:00,0,215,82,1.25,1:15,2.25,2:15,-60,-60,-0H 15M,-0.25,-1.25
2024,"Kirby, George",,669923,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,539,344,94,1.25,1:15,1.0,1:00,15,195,90,1.25,1:15,2.0,2:00,-45,-60, 0H 00M,0.0,-1.0
2024,"Hamilton, Ian",,641656,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,166,65,93,1.25,1:15,1.25,1:15,0,101,86,1.25,1:15,2.25,2:15,-60,-60, 0H 00M,0.0,-1.0
2024,"Hoffman, Jeff",,656546,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,149,124,98,1.25,1:15,1.25,1:15,0,25,97,1.25,1:15,1.5,1:30,-15,-15, 0H 00M,0.0,-0.25
2024,"Alcala, Jorge",,660896,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,69,59,96,1.0,1:00,1.0,1:00,0,10,96,1.25,1:15,2.0,2:00,-45,-45,-0H 15M,-0.25,-1.0
2024,"Ginkel, Kevin",,656464,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,198,160,88,1.25,1:15,1.25,1:15,0,38,91,1.25,1:15,2.0,2:00,-45,-45, 0H 00M,0.0,-0.75
2024,"King, Michael",,650633,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,432,243,79,1.0,1:00,12.75,12:45,15,189,71,1.25,1:15,2.5,2:30,-75,-90,-0H 15M,-0.25,-1.75
2024,"Keller, Mitch",,656605,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,525,317,84,1.25,1:15,1.25,1:15,0,208,78,1.25,1:15,2.25,2:15,-60,-60, 0H 00M,0.0,-1.0
2024,"Garrett, Reed",,657585,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,105,78,90,1.25,1:15,1.0,1:00,15,27,87,1.25,1:15,2.0,2:00,-45,-60, 0H 00M,0.0,-1.0
2024,"Brasier, Ryan",,518489,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,75,40,92,1.25,1:15,1.0,1:00,15,35,94,1.25,1:15,1.75,1:45,-30,-45, 0H 00M,0.0,-0.75
2024,"Barlow, Scott",,605130,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,114,75,71,1.25,1:15,12.75,12:45,30,39,73,1.25,1:15,2.5,2:30,-75,-105, 0H 00M,0.0,-1.75
2024,"Marte, Yunior",,628708,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,105,20,93,1.25,1:15,1.25,1:15,0,85,93,1.25,1:15,2.0,2:00,-45,-45, 0H 00M,0.0,-0.75
2024,"Bassitt, Chris",,605135,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,389,41,82,1.25,1:15,1.0,1:00,15,348,88,1.25,1:15,2.25,2:15,-60,-75, 0H 00M,0.0,-1.25
2024,"Hudson, Daniel",,543339,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,174,160,86,1.25,1:15,1.0,1:00,15,14,86,1.25,1:15,2.0,2:00,-45,-60, 0H 00M,0.0,-1.0
2024,"Gausman, Kevin",,592332,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,414,372,97,1.25,1:15,1.0,1:00,15,42,98,1.25,1:15,1.75,1:45,-30,-45, 0H 00M,0.0,-0.75
2024,"Andriese, Matt",,542882,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,41,27,74,1.0,1:00,12.5,12:30,30,14,69,1.25,1:15,2.25,2:15,-60,-90,-0H 15M,-0.25,-1.75
2024,"Kelly, Merrill",,518876,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,119,79,81,1.5,1:30,1.0,1:00,30,40,80,1.25,1:15,2.25,2:15,-60,-90,+0H 15M,0.25,-1.25
