year,"last_name, first_name",name_abbrev,player_id,pitch_hand,pitch_comp,pitch_a,pitch_name_a,pitch_b,pitch_name_b,n_pitches,n_pitch_a,pitch_a_active_spin_formatted,pitch_a_hawkeye_measured_clock,pitch_a_hawkeye_measured_clock_label,pitch_a_movement_inferred_clock,pitch_a_movement_inferred_clock_label,pitch_a_diff_measured_inferred_minutes,n_pitch_b,pitch_b_active_spin_formatted,pitch_b_hawkeye_measured_clock,pitch_b_hawkeye_measured_clock_label,pitch_b_movement_inferred_clock,pitch_b_movement_inferred_clock_label,pitch_b_diff_measured_inferred_minutes,gap_diff_measured_inferred_minutes,diff_clock_label,diff_measured_hours,diff_inferred_hours
2024,"Schreiber, John",,670167,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,152,79,81,2.25,2:15,2.0,2:00,15,73,83,2.5,2:30,3.5,3:30,-60,-75,-0H 15M,-0.25,-1.5
2024,"Cimber, Adam",,643256,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,171,88,59,2.75,2:45,2.0,2:00,45,83,66,2.75,2:45,4.0,4:00,-75,-120, 0H 00M,0.0,-2.0
2024,"Thompson, Ryan",,657044,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,178,23,77,2.5,2:30,2.0,2:00,30,155,79,3.0,3:00,3.75,3:45,-45,-75,-0H 30M,-0.5,-1.75
2024,"Hill, Tim",,657612,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,244,81,95,9.25,9:15,9.25,9:15,0,163,90,9.25,9:15,8.25,8:15,60,60, 0H 00M,0.0,1.0
2024,"Milner, Hoby",,571948,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,157,46,93,9.5,9:30,9.75,9:45,-15,111,91,9.5,9:30,9.0,9:00,30,45, 0H 00M,0.0,0.75
2024,"Moll, Sam",,594580,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,68,35,75,10.25,10:15,10.75,10:45,-30,33,85,9.75,9:45,9.0,9:00,45,75,+0H 30M,0.5,1.75
2024,"Sale, Chris",,519242,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,397,328,95,9.75,9:45,10.0,10:00,-15,69,95,9.75,9:45,9.25,9:15,30,45, 0H 00M,0.0,0.75
2024,"Lodolo, Nick",,666157,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,290,260,99,10.0,10:00,10.0,10:00,0,30,98,9.75,9:45,9.5,9:30,15,15,+0H 15M,0.25,0.5
2024,"Yarbrough, Ryan",,642232,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,178,89,98,9.75,9:45,10.0,10:00,-15,89,98,9.75,9:45,9.25,9:15,30,45, 0H 00M,0.0,0.75
2024,"Snead, Kirby",,669912,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,42,12,95,10.0,10:00,10.25,10:15,-15,30,95,10.0,10:00,9.5,9:30,30,45, 0H 00M,0.0,0.75
2024,"Sears, JP",,676664,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,342,268,96,10.5,10:30,10.5,10:30,0,74,92,10.25,10:15,9.25,9:15,60,60,+0H 15M,0.25,1.25
2024,"Zerpa, Angel",,672582,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,172,80,91,10.5,10:30,10.5,10:30,0,92,85,10.25,10:15,9.25,9:15,60,60,+0H 15M,0.25,1.25
2024,"Romero, JoJo",,668941,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,173,51,87,10.25,10:15,10.75,10:45,-30,122,83,10.25,10:15,9.25,9:15,60,90, 0H 00M,0.0,1.5
2024,"Manaea, Sean",,640455,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,436,115,96,10.5,10:30,10.5,10:30,0,321,97,10.25,10:15,9.75,9:45,30,30,+0H 15M,0.25,0.75
2024,"Gasser, Robert",,688107,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,75,43,91,10.5,10:30,10.75,10:45,-15,32,84,10.25,10:15,9.75,9:45,30,45,+0H 15M,0.25,1.0
2024,"Rogers, Trevor",,669432,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,410,250,88,10.25,10:15,10.5,10:30,-15,160,87,10.25,10:15,9.5,9:30,45,60, 0H 00M,0.0,1.0
2024,"Peralta, Wandy",,593974,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,132,21,97,10.25,10:15,10.5,10:30,-15,111,97,10.25,10:15,10.0,10:00,15,30, 0H 00M,0.0,0.5
2024,"Anderson, Tyler",,542881,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,386,348,98,11.5,11:30,11.5,11:30,0,38,93,10.25,10:15,9.75,9:45,30,30,+1H 15M,1.25,1.75
2024,"Puk, A.J.",,640462,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,195,125,84,10.5,10:30,11.0,11:00,-30,70,86,10.5,10:30,9.75,9:45,45,75, 0H 00M,0.0,1.25
2024,"Jay, Tyler",,664079,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,30,12,96,10.5,10:30,10.5,10:30,0,18,94,10.5,10:30,10.0,10:00,30,30, 0H 00M,0.0,0.5
2024,"Irvin, Cole",,608344,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,252,155,98,10.5,10:30,10.5,10:30,0,97,97,10.5,10:30,10.0,10:00,30,30, 0H 00M,0.0,0.5
2024,"Herrin, Tim",,682120,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,109,75,75,10.5,10:30,10.75,10:45,-15,34,71,10.5,10:30,9.25,9:15,75,90, 0H 00M,0.0,1.5
2024,"Speier, Gabe",,642100,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,161,77,92,10.5,10:30,10.75,10:45,-15,84,93,10.5,10:30,9.75,9:45,45,60, 0H 00M,0.0,1.0
2024,"Allen, Logan",,663531,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,96,38,98,10.75,10:45,11.0,11:00,-15,58,97,10.5,10:30,10.0,10:00,30,45,+0H 15M,0.25,1.0
2024,"Strahm, Matt",,621381,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,195,154,97,10.5,10:30,10.5,10:30,0,41,97,10.5,10:30,10.0,10:00,30,30, 0H 00M,0.0,0.5
2024,"Soto, Gregory",,642397,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,156,22,93,10.5,10:30,10.5,10:30,0,134,93,10.5,10:30,9.75,9:45,45,45, 0H 00M,0.0,0.75
2024,"Paxton, James",,572020,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,467,457,96,10.5,10:30,10.75,10:45,-15,10,95,10.5,10:30,9.75,9:45,45,60, 0H 00M,0.0,1.0
2024,"Cosgrove, Tom",,676680,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,108,53,56,10.5,10:30,11.0,11:00,-30,55,60,10.5,10:30,9.25,9:15,75,105, 0H 00M,0.0,1.75
2024,"Freeland, Kyle",,607536,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,153,85,83,10.75,10:45,11.0,11:00,-15,68,78,10.5,10:30,9.5,9:30,60,75,+0H 15M,0.25,1.5
2024,"Weathers, Ryan",,677960,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,496,399,96,10.5,10:30,10.5,10:30,0,97,96,10.5,10:30,9.75,9:45,45,45, 0H 00M,0.0,0.75
2024,"Hughes, Brandon",,676714,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,41,23,91,10.5,10:30,10.75,10:45,-15,18,86,10.5,10:30,9.75,9:45,45,60, 0H 00M,0.0,1.0
2024,"Luzardo, Jesús",,666200,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,308,267,98,10.5,10:30,10.5,10:30,0,41,98,10.5,10:30,10.0,10:00,30,30, 0H 00M,0.0,0.5
2024,"Gonzales, Marco",,594835,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,112,64,99,10.5,10:30,10.75,10:45,-15,48,99,10.5,10:30,10.0,10:00,30,45, 0H 00M,0.0,0.75
2024,"Pérez, Martín",,527048,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,311,27,99,10.5,10:30,10.5,10:30,0,284,98,10.5,10:30,10.0,10:00,30,30, 0H 00M,0.0,0.5
2024,"Garrett, Braxton",,666129,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,76,10,87,10.75,10:45,11.0,11:00,-15,66,81,10.5,10:30,9.75,9:45,45,60,+0H 15M,0.25,1.25
2024,"Lovelady, Richard",,663992,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,53,17,74,10.5,10:30,10.75,10:45,-15,36,75,10.5,10:30,9.5,9:30,60,75, 0H 00M,0.0,1.25
2024,"Henry, Tommy",,674072,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,251,142,92,10.75,10:45,11.0,11:00,-15,109,93,10.75,10:45,10.25,10:15,30,45, 0H 00M,0.0,0.75
2024,"Wicks, Jordan",,696136,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,257,194,88,11.25,11:15,11.5,11:30,-15,63,95,10.75,10:45,10.25,10:15,30,45,+0H 30M,0.5,1.25
2024,"Okert, Steven",,595345,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,77,61,89,10.75,10:45,11.0,11:00,-15,16,85,10.75,10:45,10.0,10:00,45,60, 0H 00M,0.0,1.0
2024,"Skubal, Tarik",,669373,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,398,222,97,10.75,10:45,11.0,11:00,-15,176,94,10.75,10:45,10.25,10:15,30,45, 0H 00M,0.0,0.75
2024,"Holton, Tyler",,663947,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,109,45,86,10.75,10:45,11.25,11:15,-30,64,82,10.75,10:45,10.0,10:00,45,75, 0H 00M,0.0,1.25
2024,"Chafin, Andrew",,605177,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,117,24,95,10.75,10:45,11.0,11:00,-15,93,94,10.75,10:45,10.25,10:15,30,45, 0H 00M,0.0,0.75
2024,"Ferguson, Caleb",,657571,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,199,174,91,10.75,10:45,11.0,11:00,-15,25,88,10.75,10:45,10.0,10:00,45,60, 0H 00M,0.0,1.0
2024,"Suárez, Ranger",,624133,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,403,158,79,10.5,10:30,11.0,11:00,-30,245,72,10.75,10:45,9.5,9:30,75,105,-0H 15M,-0.25,1.5
2024,"Lynch IV, Daniel",,663738,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,55,44,95,10.75,10:45,11.0,11:00,-15,11,87,10.75,10:45,10.0,10:00,45,60, 0H 00M,0.0,1.0
2024,"Alexander, Tyler",,641302,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,247,171,91,11.0,11:00,11.0,11:00,0,76,91,10.75,10:45,10.0,10:00,45,45,+0H 15M,0.25,1.0
2024,"Cabrera, Génesis",,650893,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,120,66,96,10.75,10:45,11.0,11:00,-15,54,97,10.75,10:45,10.25,10:15,30,45, 0H 00M,0.0,0.75
2024,"Cleavinger, Garrett",,664076,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,125,88,88,10.75,10:45,11.0,11:00,-15,37,83,10.75,10:45,10.0,10:00,45,60, 0H 00M,0.0,1.0
2024,"Walker, Josh",,677020,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,71,37,86,11.25,11:15,11.75,11:45,-30,34,84,11.0,11:00,10.0,10:00,60,90,+0H 15M,0.25,1.75
2024,"Suarez, José",,660761,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,232,176,92,10.75,10:45,11.0,11:00,-15,56,92,11.0,11:00,10.25,10:15,45,60,-0H 15M,-0.25,0.75
2024,"Banks, Tanner",,621383,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,102,83,85,11.25,11:15,11.5,11:30,-15,19,80,11.0,11:00,10.0,10:00,60,75,+0H 15M,0.25,1.5
2024,"Pérez, Cionel",,672335,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,97,30,88,10.75,10:45,11.0,11:00,-15,67,85,11.0,11:00,9.75,9:45,75,90,-0H 15M,-0.25,1.25
2024,"Morejon, Adrian",,670970,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,135,79,90,11.0,11:00,11.25,11:15,-15,56,85,11.0,11:00,10.0,10:00,60,75, 0H 00M,0.0,1.25
2024,"Corbin, Patrick",,571578,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,385,96,81,11.0,11:00,10.75,10:45,15,289,82,11.0,11:00,10.0,10:00,60,45, 0H 00M,0.0,0.75
2024,"Sandoval, Patrick",,663776,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,307,153,94,11.0,11:00,11.0,11:00,0,154,94,11.0,11:00,10.5,10:30,30,30, 0H 00M,0.0,0.5
2024,"Montgomery, Jordan",,656756,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,247,68,81,10.75,10:45,11.25,11:15,-30,179,86,11.0,11:00,10.0,10:00,60,90,-0H 15M,-0.25,1.25
2024,"Liberatore, Matthew",,669461,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,188,104,95,11.0,11:00,11.25,11:15,-15,84,91,11.0,11:00,10.5,10:30,30,45, 0H 00M,0.0,0.75
2024,"Fried, Max",,608331,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,383,254,66,11.5,11:30,12.25,12:15,-45,129,68,11.25,11:15,10.0,10:00,75,120,+0H 15M,0.25,2.25
2024,"Miley, Wade",,489119,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,42,24,86,11.25,11:15,11.5,11:30,-15,18,86,11.25,11:15,10.25,10:15,60,75, 0H 00M,0.0,1.25
2024,"Quintana, Jose",,500779,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,435,190,83,11.25,11:15,11.75,11:45,-30,245,82,11.25,11:15,10.5,10:30,45,75, 0H 00M,0.0,1.25
2024,"Steele, Justin",,657006,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,198,184,66,11.25,11:15,12.0,12:00,-45,14,77,11.25,11:15,10.25,10:15,60,105, 0H 00M,0.0,1.75
2024,"Suter, Brent",,608718,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,268,177,70,12.0,12:00,12.75,12:45,-45,91,86,11.5,11:30,10.75,10:45,45,90,+0H 30M,0.5,2.0
2024,"Chapman, Aroldis",,547973,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,200,128,88,11.25,11:15,11.5,11:30,-15,72,87,11.5,11:30,10.5,10:30,60,75,-0H 15M,-0.25,1.0
2024,"Mushinski, Parker",,656786,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,32,22,71,11.5,11:30,11.75,11:45,-15,10,66,11.5,11:30,10.5,10:30,60,75, 0H 00M,0.0,1.25
2024,"Falter, Bailey",,663559,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,438,344,96,11.75,11:45,11.75,11:45,0,94,96,11.75,11:45,11.0,11:00,45,45, 0H 00M,0.0,0.75
2024,"Coulombe, Danny",,543056,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,46,21,67,11.75,11:45,12.0,12:00,-15,25,63,11.75,11:45,10.75,10:45,60,75, 0H 00M,0.0,1.25
2024,"Bradish, Kyle",,680694,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,130,26,70,12.0,12:00,11.5,11:30,30,104,76,12.25,12:15,1.5,1:30,-75,-105,-0H 15M,-0.25,-2.0
2024,"Glasnow, Tyler",,607192,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,480,453,74,12.25,12:15,12.0,12:00,15,27,76,12.25,12:15,1.25,1:15,-60,-75, 0H 00M,0.0,-1.25
2024,"Pallante, Andre",,669467,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,148,109,73,12.0,12:00,12.25,12:15,-15,39,89,12.25,12:15,1.25,1:15,-60,-45,-0H 15M,-0.25,-1.0
2024,"Pressly, Ryan",,519151,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,91,79,75,12.5,12:30,12.0,12:00,30,12,71,12.5,12:30,1.25,1:15,-45,-75, 0H 00M,0.0,-1.25
2024,"Staumont, Josh",,622251,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,24,12,92,12.5,12:30,12.5,12:30,0,12,87,12.5,12:30,1.25,1:15,-45,-45, 0H 00M,0.0,-0.75
2024,"Law, Derek",,571882,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,120,65,95,12.75,12:45,12.5,12:30,15,55,87,12.75,12:45,1.75,1:45,-60,-75, 0H 00M,0.0,-1.25
2024,"Gray, Sonny",,543243,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,263,160,66,12.5,12:30,12.0,12:00,30,103,64,12.75,12:45,1.75,1:45,-60,-90,-0H 15M,-0.25,-1.75
2024,"Elder, Bryce",,693821,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,255,61,86,12.75,12:45,12.5,12:30,15,194,81,12.75,12:45,1.75,1:45,-60,-75, 0H 00M,0.0,-1.25
2024,"White, Mitch",,669952,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,200,152,77,12.75,12:45,12.5,12:30,15,48,71,12.75,12:45,1.75,1:45,-60,-75, 0H 00M,0.0,-1.25
2024,"Avila, Pedro",,658648,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,184,130,73,12.75,12:45,12.5,12:30,15,54,72,12.75,12:45,2.0,2:00,-75,-90, 0H 00M,0.0,-1.5
2024,"Brieske, Beau",,689225,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,39,23,89,12.5,12:30,12.5,12:30,0,16,88,12.75,12:45,1.5,1:30,-45,-45,-0H 15M,-0.25,-1.0
2024,"Brown, Hunter",,686613,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,359,325,90,12.5,12:30,12.25,12:15,15,34,88,12.75,12:45,1.5,1:30,-45,-60,-0H 15M,-0.25,-1.25
2024,"Musgrove, Joe",,605397,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,178,144,67,1.0,1:00,12.75,12:45,15,34,66,12.75,12:45,2.25,2:15,-90,-105,+0H 15M,0.25,-1.5
2024,"Pruitt, Austin",,643493,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,33,21,77,12.75,12:45,12.5,12:30,15,12,75,12.75,12:45,1.75,1:45,-60,-75, 0H 00M,0.0,-1.25
2024,"Flaherty, Jack",,656427,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,352,334,79,12.75,12:45,12.5,12:30,15,18,72,12.75,12:45,2.0,2:00,-75,-90, 0H 00M,0.0,-1.5
2024,"Leclerc, José",,600917,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,157,140,77,12.75,12:45,12.25,12:15,30,17,77,12.75,12:45,1.75,1:45,-60,-90, 0H 00M,0.0,-1.5
2024,"Martinez, Nick",,607259,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,212,120,89,12.75,12:45,12.5,12:30,15,92,86,12.75,12:45,1.5,1:30,-45,-60, 0H 00M,0.0,-1.0
2024,"Blackburn, Paul",,621112,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,229,157,90,12.75,12:45,12.5,12:30,15,72,84,12.75,12:45,1.75,1:45,-60,-75, 0H 00M,0.0,-1.25
2024,"Thornton, Trent",,663423,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,75,44,73,12.75,12:45,12.5,12:30,15,31,71,12.75,12:45,2.0,2:00,-75,-90, 0H 00M,0.0,-1.5
2024,"Taillon, Jameson",,592791,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,210,192,91,12.75,12:45,12.75,12:45,0,18,92,12.75,12:45,1.5,1:30,-45,-45, 0H 00M,0.0,-0.75
2024,"Rodríguez, Randy",,678495,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,113,94,88,12.75,12:45,12.75,12:45,0,19,84,12.75,12:45,1.75,1:45,-60,-60, 0H 00M,0.0,-1.0
